date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:55:59	46809/46809	---M--	200	added ('OK')	image/jpeg	etag:%222a4a33c7b4c167898c0f080a64206fad%22	https://caching-production.jetzt.de/attachments/ckda30ebm007z0nxilgvyijhn-jobkolumne-giessereimechaniker-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckda30ebm007z0nxilgvyijhn-jobkolumne-giessereimechaniker-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:00	137433/137433	---M-Z	200	added ('OK')	text/html	etag:W/%2220d21-Oc4VUMg0BZXkL1T0VJ3hn6fBRWw%22	https://www.jetzt.de/job/gehalt-wie-viel-verdient-ein-insektenzuechter	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/gehalt-wie-viel-verdient-ein-insektenzuechter.html	(from https://www.jetzt.de/tag/job)
23:56:00	63960/63960	---M--	200	added ('OK')	image/jpeg	etag:%22f7c4f61f408440e03f2b969f498c8ab6%22	https://caching-production.jetzt.de/attachments/ckd0a03mu02k10nya9f850oy9-jobkolumne-insektenzuechter-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckd0a03mu02k10nya9f850oy9-jobkolumne-insektenzuechter-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:00	190071/190071	---M-Z	200	added ('OK')	text/html	etag:W/%222dac0-OgsGadpi6PpNbI1aOQbKgcSuSI8%22	https://www.jetzt.de/job/gehalt-wie-viel-verdient-ein-zweiradmechatroniker	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/gehalt-wie-viel-verdient-ein-zweiradmechatroniker.html	(from https://www.jetzt.de/tag/job)
23:56:01	70369/70369	---M--	200	added ('OK')	image/jpeg	etag:%220c70407f3acffa4807c31f904df63754%22	https://caching-production.jetzt.de/attachments/ckcqavjxt03ty0ntgztv1uhl9-jobkolumne-zweiradmechatroniker-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckcqavjxt03ty0ntgztv1uhl9-jobkolumne-zweiradmechatroniker-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:01	197256/197256	---MCZ	200	added ('OK')	text/html	etag:W/%222f6d0-SHCMbyR96vrIfV2veHYPKnbZhIM%22	https://www.jetzt.de/job/jobkolumne-krebsforscherin-im-interview	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/jobkolumne-krebsforscherin-im-interview.html	(from https://www.jetzt.de/tag/job)
23:56:01	75025/75025	---M--	200	added ('OK')	image/jpeg	etag:%2239fc2f28e799f111aff0d9b60f93d51f%22	https://caching-production.jetzt.de/attachments/ckcafp7xd01rd0n19x7ec1jhe-jobkolumne-krebsforscherin-sz.285.0.630.630.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckcafp7xd01rd0n19x7ec1jhe-jobkolumne-krebsforscherin-sz.285.0.630.630.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:01	189848/189848	---M-Z	200	added ('OK')	text/html	etag:W/%222d9e0-2hK8zARB2yRnkstwogo4GuzP5uo%22	https://www.jetzt.de/job/gehalt-wie-viel-verdient-eine-kinderbuchillustratorin	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/gehalt-wie-viel-verdient-eine-kinderbuchillustratorin.html	(from https://www.jetzt.de/tag/job)
23:56:01	65570/65570	---M--	200	added ('OK')	image/jpeg	etag:%22b94ae9bf2b9394f11d8c06b2357e0090%22	https://caching-production.jetzt.de/attachments/ckc631sfr02420nz43jw3ofvn-jobkolumne-kinderbuchautorin.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckc631sfr02420nz43jw3ofvn-jobkolumne-kinderbuchautorin.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:02	245717/245717	---MCZ	200	added ('OK')	text/html	etag:W/%223b41e-cudIa7AXa+kuh9efPqGKT30EpJU%22	https://www.jetzt.de/job/gehalt-wie-viel-verdient-ein-kriminalbeamten-beim-bka-im-bereich-cybercrime	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/gehalt-wie-viel-verdient-ein-kriminalbeamten-beim-bka-im-bereich-cybercrime.html	(from https://www.jetzt.de/tag/job)
23:56:02	55753/55753	---M--	200	added ('OK')	image/jpeg	etag:%22bee9dd19e45aca9e5579e813efe6ca51%22	https://caching-production.jetzt.de/attachments/ckbwa56fy03aw0nrhv31ofwka-jobkolumne-cybercrime-beamter-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckbwa56fy03aw0nrhv31ofwka-jobkolumne-cybercrime-beamter-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:02	307520/307520	---MCZ	200	added ('OK')	text/html	etag:W/%224a588-IzJnXztKgFJCn4mxyi8zgJt3Vsc%22	https://www.jetzt.de/job/gehalt-wie-viel-verdient-eine-berufsschullehrerin	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/gehalt-wie-viel-verdient-eine-berufsschullehrerin.html	(from https://www.jetzt.de/tag/job)
23:56:03	60812/60812	---M--	200	added ('OK')	image/jpeg	etag:%2292e749378b1539f0810f3ec2f171b690%22	https://caching-production.jetzt.de/attachments/ckbm0b83300bm0nuvdgah26j4-jobkolumne-berufschullehrerin-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckbm0b83300bm0nuvdgah26j4-jobkolumne-berufschullehrerin-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:03	167332/167332	---M-Z	200	added ('OK')	text/html	etag:W/%22281ec-4SUQT+l1Ko58nHtcAGiziwhYmyw%22	https://www.jetzt.de/job/gehalt-wie-viel-verdient-eine-zahnarzthelferin	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/job/gehalt-wie-viel-verdient-eine-zahnarzthelferin.html	(from https://www.jetzt.de/tag/job)
23:56:03	72652/72652	---M--	200	added ('OK')	image/jpeg	etag:%2245251c2bec02e9dd16ea651a8da7c9d6%22	https://caching-production.jetzt.de/attachments/ckb7nmxt300o10nuuug5kcxpk-jobkolumne-zahnarzthelferin.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckb7nmxt300o10nuuug5kcxpk-jobkolumne-zahnarzthelferin.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/job)
23:56:04	131765/131765	---M-Z	200	added ('OK')	text/html	etag:W/%221f6fe-APajBDhMzW4OFecWg+TdLK5A+pQ%22	https://www.jetzt.de/tag/job?page=2&append=1	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/jobc9ee.html	(from https://www.jetzt.de/tag/job)
23:56:05	132978/132978	---M-Z	200	added ('OK')	text/html	etag:W/%221fbb9-TnYRqMpC5TjkHEcsDguHKlVC16A%22	https://www.jetzt.de/tag/job?page=3&append=1	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/job876f.html	(from https://www.jetzt.de/tag/job)
23:56:06	132633/132633	---M-Z	200	added ('OK')	text/html	etag:W/%221fa62-DffURLYMiuf9d7aY/IsYTNth9LQ%22	https://www.jetzt.de/tag/job?page=4&append=1	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/jobf9c4.html	(from https://www.jetzt.de/tag/job)
23:56:07	130702/130702	---M-Z	200	added ('OK')	text/html	etag:W/%221f2d6-FpfDvpgh4tpdLR9hY/kQoqtZoJw%22	https://www.jetzt.de/tag/job?page=5&append=1	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/joba6ec.html	(from https://www.jetzt.de/tag/job)
23:56:07	129999/129999	---M-Z	200	added ('OK')	text/html	etag:W/%221f018-o8u/Ewxvwo9+UPLguvN7mpEAn/I%22	https://www.jetzt.de/tag/job?page=6&append=1	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/job6c8d.html	(from https://www.jetzt.de/tag/job)
23:56:08	78028/78028	---M-Z	200	added ('OK')	text/html	etag:W/%2212514-kyl01Pfa8x+ha1kD+If64rDOYG8%22	https://www.jetzt.de/tag/job?page=88&append=1	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/jobf6a3.html	(from https://www.jetzt.de/tag/job)
23:56:09	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22by%22:%22id%22,%22_id%22:%22w118307834134464398%22,%22pieceIds%22:[%22ckg93lg7400zj0nvnvtw1d4sy%22],%22relationships%22:{%22ckg93lg7400zj0nvnvtw1d4sy%22:{%22left%22:null,%22top%22:null,%22width%22:null,%22height%22:null,%22x%22:null,%22y%22:null}},%22type%22:%22apostrophe-images%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.0%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{_by___id_,__id___w118307834134464398_,_pieceIds__[_ckg93lg7400zj0nvnvtw1d4sy_],_relationships__{_ckg93lg7400zj0nvnvtw1d4sy__{_left__null,_top__null,_width__null,_height__null,_x__null,_y__null	(from https://www.jetzt.de/newsletter)
23:56:09	104540/104540	---M--	200	added ('OK')	image/jpeg	etag:%224e42322c8cb80bf7fba721aa4fe3fcb9%22	https://caching-production.jetzt.de/attachments/ckg93lenu00zi0nvn62jcwj08-franzi-newsletter-sz.full.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckg93lenu00zi0nvn62jcwj08-franzi-newsletter-sz.full.jpg	(from https://www.jetzt.de/newsletter)
23:56:09	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22_id%22:%22w414393226345463760%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.1%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___w414393226345463760_,_type___apostrophe-rich-text_,___docId___880055661580843093_,___dotPath___body.items.1_}	(from https://www.jetzt.de/newsletter)
23:56:09	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22_id%22:%22w446726439958489776%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.2%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___w446726439958489776_,_type___apostrophe-rich-text_,___docId___880055661580843093_,___dotPath___body.items.2_}	(from https://www.jetzt.de/newsletter)
23:56:10	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22_id%22:%22cjjebiyiv30qs01qrtbq5mqcb%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.4%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___cjjebiyiv30qs01qrtbq5mqcb_,_type___apostrophe-rich-text_,___docId___880055661580843093_,___dotPath___body.items.4_}	(from https://www.jetzt.de/newsletter)
23:56:10	138/138	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2021%20Oct%202020%2021:56:10%20GMT	https://www.jetzt.de/{%22_id%22:%22w473774948960903049%22,%22code%22:%22<iframe%20src=/%22https://pc-emil.swmh.de/sueddeutsche-zeitung/subscribe/sz-studium/%22%20name=/%22pb_feed_iframe/%22%20class=/%22pb_feed_iframe/%22%20frameborder=/%220/%22%20scrolling=/%22no/%22%20height=/%22100%/%22%20iniframe=/%22false/%22%20style=/%22min-width:%20100%;%20width:%201px;%20max-width:%20640px;%20height:%20548px;%20border:%20none;%20margin:%20auto;%20display:%20table;%20max-height:%20548px%20!important;/%22%20allowfullscreen=/%22true/%22></iframe>%22,%22type%22:%22apostrophe-html%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.3%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___w473774948960903049_,_code____iframe%20sr/_https_/pc-emil.swmh.de/sueddeutsche-zeitung/subscribe/sz-studium/_%20name=/_pb_feed_iframe/_%20class=/_pb_feed_iframe/_%20fram/iframe__,_type___apostr	(from https://www.jetzt.de/newsletter)
23:56:10	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22_id%22:%22cjjebiyiv30qu01qrgqwnjhyj%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.6%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___cjjebiyiv30qu01qrgqwnjhyj_,_type___apostrophe-rich-text_,___docId___880055661580843093_,___dotPath___body.items.6_}	(from https://www.jetzt.de/newsletter)
23:56:10	138/138	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2021%20Oct%202020%2021:56:10%20GMT	https://www.jetzt.de/{%22_id%22:%22cjjebiyiv30qt01qr7m9xxhkb%22,%22code%22:%22<iframe%20src=/%22https://pc-emil.swmh.de/sueddeutsche-zeitung/subscribe/jetzt-de/%22%20name=/%22pb_feed_iframe/%22%20class=/%22pb_feed_iframe/%22%20frameborder=/%220/%22%20scrolling=/%22no/%22%20height=/%22100%/%22%20iniframe=/%22false/%22%20style=/%22min-width:%20100%;%20width:%201px;%20max-width:%20640px;%20height:%20548px;%20border:%20none;%20margin:%20auto;%20display:%20table;%20max-height:%20548px%20!important;/%22%20allowfullscreen=/%22true/%22></iframe>%22,%22type%22:%22apostrophe-html%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.5%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___cjjebiyiv30qt01qr7m9xxhkb_,_code____ifr/_https_/pc-emil.swmh.de/sueddeutsche-zeitung/subscribe/jetzt-de/_%20name=/_pb_feed_iframe/_%20class=/_pb_feed_iframe/_%20frameb/iframe__,_type___apostr	(from https://www.jetzt.de/newsletter)
23:56:10	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/{%22_id%22:%22cjjebiyiv30qw01qrcrjjzx2w%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.8%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___cjjebiyiv30qw01qrcrjjzx2w_,_type___apostrophe-rich-text_,___docId___880055661580843093_,___dotPath___body.items.8_}	(from https://www.jetzt.de/newsletter)
23:56:11	138/138	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2021%20Oct%202020%2021:56:10%20GMT	https://www.jetzt.de/{%22_id%22:%22cjjebiyiv30qv01qrjhgydqxo%22,%22code%22:%22<iframe%20width=/%22100%/%22%20height=/%22500/%22%20frameborder=/%220/%22%20scrolling=/%22no/%22%20src=/%22https://widget.msgp.pl/?id=57265de8ed76505b99.89250678\%22></iframe>%22,%22type%22:%22apostrophe-html%22,%22__docId%22:%22880055661580843093%22,%22__dotPath%22:%22body.items.7%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/{__id___cjjebiyiv30qv01qrjhgydqxo_,_code____iframe%20width=/_100%/_%20height=/_500/_%20frameborder=/_0/_%20scrolling=/_no/_%20src=/_https_/widget.msgp.pl/indexc251.html	(from https://www.jetzt.de/newsletter)
23:56:11	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/tag/{%22_id%22:%22w236041568871798239%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22cjjebizfc32cy01qrp00kyqwp%22,%22__dotPath%22:%22headline.items.0%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/{__id___w236041568871798239_,_type___apostrophe-rich-text_,___docId___cjjebizfc32cy01qrp00kyqwp_,___dotPath___headline.items.0_}	(from https://www.jetzt.de/tag/studium)
23:56:11	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/tag/{%22_id%22:%22w587978196975219428%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22cjjebizfc32cy01qrp00kyqwp%22,%22__dotPath%22:%22teaserText.items.0%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/{__id___w587978196975219428_,_type___apostrophe-rich-text_,___docId___cjjebizfc32cy01qrp00kyqwp_,___dotPath___teaserText.items.0_}	(from https://www.jetzt.de/tag/studium)
23:56:11	39149/39149	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%2298ed-okjCG22JP3YXm3jE7ql06rfaguA%22	https://www.jetzt.de/tag/{%22_id%22:%22cjjebizfc32cx01qr2lfzghsj%22,%22type%22:%22apostrophe-rich-text%22,%22__docId%22:%22cjjebizfc32cy01qrp00kyqwp%22,%22__dotPath%22:%22content.items.0%22}	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/tag/{__id___cjjebizfc32cx01qr2lfzghsj_,_type___apostrophe-rich-text_,___docId___cjjebizfc32cy01qrp00kyqwp_,___dotPath___content.items.0_}	(from https://www.jetzt.de/tag/studium)
23:56:12	188738/188738	---M-Z	200	added ('OK')	text/html	etag:W/%222d58b-cZc7XJ5hibM2oes+6fQT1bPqQ70%22	https://www.jetzt.de/studium/direktor-anzeige-abitur-kritik-rede	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/direktor-anzeige-abitur-kritik-rede.html	(from https://www.jetzt.de/tag/studium)
23:56:12	39759/39759	---M--	200	added ('OK')	image/jpeg	etag:%22467d9a060c765ac948a14eac56bcb574%22	https://caching-production.jetzt.de/attachments/ckdyakkok00ah0nyk0dk28up8-fiete-korn-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckdyakkok00ah0nyk0dk28up8-fiete-korn-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:12	249662/249662	---MCZ	200	added ('OK')	text/html	etag:W/%223c387-PNrn76XQyMGxud9cf5y3Q0FA3KU%22	https://www.jetzt.de/studium/alternativen-fuer-die-semesterferien	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/alternativen-fuer-die-semesterferien.html	(from https://www.jetzt.de/tag/studium)
23:56:12	54401/54401	---M--	200	added ('OK')	image/jpeg	etag:%2208fb738ef373c9b55f7e0f37daf5294f%22	https://caching-production.jetzt.de/attachments/ckdu8dm2r00b20nvop6tsw4us-semesterferien-ratlos-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckdu8dm2r00b20nvop6tsw4us-semesterferien-ratlos-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:13	97864/97864	---M-Z	200	added ('OK')	text/html	etag:W/%2217290-NHNgOvbC9EBqJcKX+22SLnShxP8%22	https://www.jetzt.de/meine-theorie/meine-theorie-wgs-werden-ueberschaetzt	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/meine-theorie/meine-theorie-wgs-werden-ueberschaetzt.html	(from https://www.jetzt.de/tag/studium)
23:56:13	62271/62271	---M--	200	added ('OK')	image/jpeg	etag:%22b1ecbfb3c8b78ee01bb66a37b114c742%22	https://caching-production.jetzt.de/attachments/ckdiyks8y00iq0n12of6vepg7-meine-theorie-wgs.0.0.1080.1080.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckdiyks8y00iq0n12of6vepg7-meine-theorie-wgs.0.0.1080.1080.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:13	120192/120192	---M-Z	200	added ('OK')	text/html	etag:W/%221c9c9-8UZzlRbYGjgKvCkODqS7gamAsoQ%22	https://www.jetzt.de/studium/wg-mit-blick-aufs-gefaengnis	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/wg-mit-blick-aufs-gefaengnis.html	(from https://www.jetzt.de/tag/studium)
23:56:13	51997/51997	---M--	200	added ('OK')	image/jpeg	etag:%22d2e4875075ec48a3bc27b406d61a0c83%22	https://caching-production.jetzt.de/attachments/89895271247362064-p1260002.0.18.3456.3456.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/89895271247362064-p1260002.0.18.3456.3456.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:14	134907/134907	---M-Z	200	added ('OK')	text/html	etag:W/%2220344-oVbLX/rQsDbsZBMSs1fdz0LG0zM%22	https://www.jetzt.de/studium/wie-ich-wegen-eines-billigen-zimmers-in-einer-studentenverbindung-landete	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/wie-ich-wegen-eines-billigen-zimmers-in-einer-studentenverbindung-landete.html	(from https://www.jetzt.de/tag/studium)
23:56:14	46258/46258	---M--	200	added ('OK')	image/jpeg	etag:%22059d05c840e24fd4c33f0f967230953c%22	https://caching-production.jetzt.de/attachments/cjjoe8hy902v60kzkjj9t2eqz-burschenschaft-cover.0.0.600.600.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/cjjoe8hy902v60kzkjj9t2eqz-burschenschaft-cover.0.0.600.600.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:15	265422/265422	---MCZ	200	added ('OK')	text/html	etag:W/%2240117-T8edij719zPS5wZiC46E50zX2Y8%22	https://www.jetzt.de/studium/unterschiede-an-der-uni-zwischen-arbeiter-und-akademikerkind	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/unterschiede-an-der-uni-zwischen-arbeiter-und-akademikerkind.html	(from https://www.jetzt.de/tag/studium)
23:56:15	19841/19841	---M--	200	added ('OK')	image/jpeg	etag:%22cb813651eafa62716858d1673aadd796%22	https://caching-production.jetzt.de/attachments/660102362698415654-arbeitskind-2.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/660102362698415654-arbeitskind-2.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:15	143201/143201	---M-Z	200	added ('OK')	text/html	etag:W/%22223a9-gF0YhcKv484RH9UmoCIv4Kf8QfQ%22	https://www.jetzt.de/studium/menschen-teilen-ihrer-horror-erlebnisse-bei-der-wohnungssuche	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/menschen-teilen-ihrer-horror-erlebnisse-bei-der-wohnungssuche.html	(from https://www.jetzt.de/tag/studium)
23:56:15	15631/15631	---M--	200	added ('OK')	image/jpeg	etag:%2213a69c4a40326d8f3cd196025519561f%22	https://caching-production.jetzt.de/attachments/ckcvqcu9801ic0nr47vfg8qkb-buzz-miet-horror-twitter-cover.0.0.640.640.m.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckcvqcu9801ic0nr47vfg8qkb-buzz-miet-horror-twitter-cover.0.0.640.640.m.jpg	(from https://www.jetzt.de/tag/studium)
23:56:16	171079/171079	---M-Z	200	added ('OK')	text/html	etag:W/%2229090-Bf56SYBhoDkcU2ow49TDTlfg9qE%22	https://www.jetzt.de/politik/auslaendische-studierenden-in-den-usa-droht-eine-ausweisung-wenn-ihre-unis-online-unterrichten	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/politik/auslaendische-studierenden-in-den-usa-droht-eine-ausweisung-wenn-ihre-unis-online-unterrichten.html	(from https://www.jetzt.de/tag/studium)
23:56:16	70894/70894	---M--	200	added ('OK')	image/jpeg	etag:%2259d7018350f260d6d3139b050bcee7ce%22	https://caching-production.jetzt.de/attachments/ckcequegz022s0nulu7y5amm7-protokolle-usa-studierenden.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckcequegz022s0nulu7y5amm7-protokolle-usa-studierenden.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:16	153872/153872	---M-Z	200	added ('OK')	text/html	etag:W/%2224d59-1a4AbvfNqT2L0GsgsPbdJvErKYo%22	https://www.jetzt.de/studium/collegium-academicum-heidelberger-studierende-bauen-ihr-eigenes-wohnheim	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/collegium-academicum-heidelberger-studierende-bauen-ihr-eigenes-wohnheim.html	(from https://www.jetzt.de/tag/studium)
23:56:17	111041/111041	---M--	200	added ('OK')	image/jpeg	etag:%22b71bb07d78733205f625ec8ba518a87d%22	https://caching-production.jetzt.de/attachments/ckb2crdq100me0ntrgdmecg9y-collegium-academicum-cover.0.0.640.640.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckb2crdq100me0ntrgdmecg9y-collegium-academicum-cover.0.0.640.640.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:17	195527/195527	---M-Z	200	added ('OK')	text/html	etag:W/%222f010-pM1Osg5QBtmUysUL6RimvlhVaS4%22	https://www.jetzt.de/meine-theorie/warum-das-hand-schreiben-das-leben-besser-macht	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/meine-theorie/warum-das-hand-schreiben-das-leben-besser-macht.html	(from https://www.jetzt.de/tag/studium)
23:56:17	66480/66480	---M--	200	added ('OK')	image/jpeg	etag:%225add7b05a440de211ceb1eae748a6442%22	https://caching-production.jetzt.de/attachments/45336683325181059-handschreibendes-gehirn-cover.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/45336683325181059-handschreibendes-gehirn-cover.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:18	228357/228357	---MCZ	200	added ('OK')	text/html	etag:W/%223704e-AOBarBaV7lAN2DzF46D+wDRJ36o%22	https://www.jetzt.de/politik/molestia-weibliche-burschenschaft-will-patriarchat-zerstoeren	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/politik/molestia-weibliche-burschenschaft-will-patriarchat-zerstoeren.html	(from https://www.jetzt.de/tag/studium)
23:56:20	112672/112672	---M--	200	added ('OK')	image/jpeg	etag:%22522cd9d734b052a64a61408c7dc1c1eb%22	https://caching-production.jetzt.de/attachments/ckbp7weiv01s20nqbg1thhh39-05ab3c19-3923-4195-a618-42a7d68c73df.701.0.2832.2832.l.jpg	E:/Downloaded%20Web%20Sites/jetzt/caching-production.jetzt.de/attachments/ckbp7weiv01s20nqbg1thhh39-05ab3c19-3923-4195-a618-42a7d68c73df.701.0.2832.2832.l.jpg	(from https://www.jetzt.de/tag/studium)
23:56:20	305339/305339	---MCZ	200	added ('OK')	text/html	etag:W/%2249d03-hda4jQJNHE2qqD5U40tgcNbST5I%22	https://www.jetzt.de/studium/chancengleichheit-warum-lillis-weg-zum-abitur-so-hart-war	E:/Downloaded%20Web%20Sites/jetzt/www.jetzt.de/studium/chancengleichheit-warum-lillis-weg-zum-abitur-so-hart-war.html	(from https://www.jetzt.de/tag/studium)
